term,estimate,std.error,statistic,p.value
CLAYSTER_DEAD,0.8328033576896011,0.07309076486296492,-2.5031579601697653,0.012309059348832157
CLAYSTER_AGAINST,1.1760087622670856,0.053020091707358837,3.0578276109160534,0.00222947791827047
CRIMSIX_AGAINST,1.1627948875642897,0.054340977532342724,2.775557229231143,0.005510719979245604
CRIMSIX_DEAD,0.7988773650248223,0.07456521581771718,-3.0114286951284712,0.002600214644305553
DAMAGE_AGAINST,1.1525912612257985,0.09622993375220927,1.47576406489818,0.14000724075107795
DAMAGE_DEAD,0.7261009604565339,0.14448139579426497,-2.215276285757129,0.026741106524832532
DASHY_AGAINST,1.1999587924351223,0.052776023168099734,3.453977879051723,5.523826829288497e-4
DASHY_DEAD,1.0020869495288878,0.0737805200976067,0.02825644048092458,0.9774576221753046
DECEMATE_AGAINST,1.1210064755600737,0.04432335471361115,2.577127146710645,0.009962529720201724
DECEMATE_DEAD,0.9268897879428982,0.06139386068729104,-1.236615693205472,0.2162297909727559
DENZ_AGAINST,1.2735330484184242,0.06409230565990681,3.7726052054093984,1.6155181027893665e-4
DENZ_DEAD,0.7424386143410867,0.10027137884675563,-2.970090662323873,0.002977118722258841
DENZA_AGAINST,1.3326039376972343,0.09890153175844729,2.903239928996643,0.003693235742043908
DENZA_DEAD,0.9375195406614318,0.14551444012552198,-0.44337646440410855,0.6574934565335842
DIABOLIC_AGAINST,1.2866448192210842,0.09176067613913541,2.746687637766771,0.006020043913823624
DIABOLIC_DEAD,1.1237104105329876,0.11232313539020984,1.038397619478575,0.2990849773881351
DQVEE_AGAINST,1.058435144484744,0.067062405847791,0.8468461255581919,0.39708089461978496
DQVEE_DEAD,0.942440977715459,0.09101510678626577,-0.6513422532554493,0.5148255785823104
ENABLE_AGAINST,1.1715895775336624,0.04323178682487523,3.663078758411018,2.4920187567864163e-4
ENABLE_DEAD,0.9050161698879463,0.06172088034828056,-1.6169968347690702,0.1058789641507892
FACCENTO_DEAD,0.8383335371149576,0.07279441230069944,-2.4224282670013397,0.015417169220310242
