term,estimate,std.error,statistic,p.value
MALLS_ENGTRUE,0.9013412177097859,0.047198322078547864,-2.2007431300990996,0.027754213632230604
MAUX_ENGTRUE,1.2487005394364201,0.06488148600772214,3.423217558716964,6.188452590675822e-4
MAYHEM_ENGTRUE,0.9033721620853058,0.05796787322837618,-1.7530515642975624,0.07959315645246315
METHODZSICK_ENGTRUE,1.1307337060476061,0.0691542284088525,1.7767058101314188,0.07561665585838499
METHODZ_ENGTRUE,1.4077725624070547,0.033913234635300056,10.084815441070981,6.448625411450181e-24
MOOSE_ENGTRUE,1.0032951701013322,0.042441047557989976,0.07751347138453289,0.9382150749020581
NAGAFEN_ENGTRUE,0.9007683335211593,0.06016029780835487,-1.7371452561000302,0.08236153490145405
NAMELESS_ENGTRUE,1.0875466809531846,0.04592578980533504,1.8273917210700543,0.06764089323007352
NIMBLE_ENGTRUE,0.9266637176356811,0.047618041704001156,-1.5994891988967779,0.10971194668219841
NOVA_ENGTRUE,1.011782709113745,0.05718397428244664,0.20484469020142604,0.8376934695587869
OCTANE_ENGTRUE,1.3664421647798963,0.0314151860728422,9.938199988732997,2.839108037430382e-23
PANDUR_ENGTRUE,1.0814430086294453,0.05348091129761972,1.4640040067551212,0.14319285358216227
PARASITE_ENGTRUE,1.2015448749028885,0.049778797191083454,3.6884805363656024,2.255972799502986e-4
PRESTINNI_ENGTRUE,1.0893629277575776,0.029932128038828474,2.859571337985108,0.00424213993698599
PRIESTAH_ENGTRUE,1.1543578806748342,0.02986216439782653,4.806893432025788,1.5329364952726285e-6
PROTO_ENGTRUE,0.9549411520816844,0.06255645484529504,-0.7370232435796744,0.4611082144994445
RATED_ENGTRUE,1.2586188609958937,0.031428310961782724,7.3187190356251,2.503491338195541e-13
REEDY_ENGTRUE,0.9304092195473183,0.047089813876255326,-1.5317700933501464,0.12557917853893558
REPLAYS_ENGTRUE,1.1246244451811835,0.03092684475426197,3.797644226286998,1.4607778356339672e-4
RICKY_ENGTRUE,1.060224127830551,0.03529403519317214,1.6569464727652885,0.09753029750440721
RISKIN_ENGTRUE,0.9167766726537787,0.050699503393780244,-1.7138506660225439,0.08655615549914984
ROYALTY_ENGTRUE,1.1954281902783013,0.04849645475256043,3.6807729624385668,2.3252798389544245e-4
SAINTS_ENGTRUE,1.1150919284061878,0.03367293518630296,3.235145612102508,0.0012158070952216083
SCUMP_ENGTRUE,1.195217434869056,0.031490529951674444,5.662912722360005,1.4882486601765564e-8
SEANY_ENGTRUE,1.055778298416159,0.03261119590084765,1.6644044188370741,0.09603163761177247
SHOCKZ_ENGTRUE,1.232899823676599,0.03387614239024138,6.1804255179156335,6.392905252448277e-10
SILLY_ENGTRUE,1.1319502016254814,0.03111023723646947,3.9839614971215807,6.7775858537782e-5
SKRAPZ_ENGTRUE,1.2236481863901074,0.03091014628956374,6.529788356992706,6.586269294057213e-11
SLACKED_ENGTRUE,1.1301711167079802,0.030630038032894238,3.9950669288555214,6.467597952681574e-5
SLASHER_ENGTRUE,1.3450645658270013,0.030932841945629834,9.583407071197202,9.389530283504912e-22
SPACELY_ENGTRUE,1.0232812400025133,0.06852521543798049,0.3358525172546373,0.7369820849587359
SPOOF_ENGTRUE,1.09665545348114,0.05578057857590695,1.6540712488685956,0.09811303701629684
SUKRY_ENGTRUE,1.1174218601200117,0.07064745259609208,1.571523347990839,0.11606113549872092
SWIFTAZOR_ENGTRUE,1.01636424877767,0.04762190462943528,0.3408472972419966,0.7332185421070534
SWIFTY_ENGTRUE,1.0260750221430919,0.047263290814535626,0.5446270166320504,0.5860100696679109
TEMP_ENGTRUE,1.1765008262012777,0.0320104043537417,5.077868734249945,3.8169224341959694e-7
THEORY_ENGTRUE,0.9145246217304688,0.03666916743018052,-2.436676206961183,0.014822945613414502
TJHALY_ENGTRUE,1.06156017990351,0.031079966941878163,1.9221286153052877,0.054589576247907445
TOMMEY_ENGTRUE,1.144946058021596,0.03688913524742345,3.669305991870182,2.4320982964449455e-4
VORTEX_ENGTRUE,0.8924104912460401,0.03850795564656899,-2.9559881423686667,0.0031166907287786725
WAILERS_ENGTRUE,1.1846083740715971,0.04731610412155603,3.5804349722834954,3.430227056486645e-4
WUSKIN_ENGTRUE,1.1929480948691558,0.03440883718487268,5.127393092320025,2.93781703000105e-7
XOTIC_ENGTRUE,1.0972050153242194,0.048793038696993606,1.9012148775550652,0.057273873172353565
ZAYROX_ENGTRUE,1.043195416224588,0.049840751450975655,0.8484727254905523,0.3961747557704531
ZED_ENGTRUE,1.0837633912643982,0.044156409729313874,1.821697143043387,0.06850095170379966
ZER0_ENGTRUE,1.133355197942551,0.030224140780215014,4.141802937607683,3.445863540565221e-5
ZOOMAA_ENGTRUE,1.1805969289541054,0.02880416392111864,5.763756344989872,8.226215190480476e-9
