player_id,stat,value,percentile
AQUA,traded_death_pct,0.27781329923273657,0.36257309941520466
AQUA,failed_trade_death_pct,0.1460997442455243,0.5029239766081871
AQUA,n,7741,0.7441860465116279
ARCITYS,kill_pct,0.5317919075144508,0.9590643274853801
ARCITYS,death_pct,0.4682080924855492,0.04093567251461988
ARCITYS,trade_att_kill_pct,0.42340748230535896,0.4152046783625731
ARCITYS,no_trade_att_kill_pct,0.576592517694641,0.5847953216374269
ARCITYS,traded_kill_pct,0.26971688574317493,0.3567251461988304
ARCITYS,two_piece_pct,0.15369059656218403,0.672514619883041
ARCITYS,trade_att_death_pct,0.4487510766580534,0.5614035087719298
ARCITYS,no_trade_att_death_pct,0.5512489233419466,0.43859649122807015
ARCITYS,traded_death_pct,0.307206431237439,0.7543859649122807
ARCITYS,failed_trade_death_pct,0.1415446454206144,0.4093567251461988
ARCITYS,n,9205,0.877906976744186
ASSAULT,kill_pct,0.5256158379930482,0.935672514619883
ASSAULT,death_pct,0.47438416200695177,0.06432748538011696
ASSAULT,trade_att_kill_pct,0.4117308798159862,0.34502923976608185
ASSAULT,no_trade_att_kill_pct,0.5882691201840138,0.6549707602339181
ASSAULT,traded_kill_pct,0.2622196664749856,0.30409356725146197
ASSAULT,two_piece_pct,0.14951121334100057,0.6257309941520468
ASSAULT,trade_att_death_pct,0.4510990761388977,0.5847953216374269
ASSAULT,no_trade_att_death_pct,0.5489009238611022,0.4152046783625731
ASSAULT,traded_death_pct,0.28448550493787833,0.4444444444444444
ASSAULT,failed_trade_death_pct,0.16661357120101944,0.7953216374269005
ASSAULT,n,8167,0.7906976744186046
ATLAS,kill_pct,0.48878923766816146,0.43859649122807015
ATLAS,death_pct,0.5112107623318385,0.5614035087719298
ATLAS,trade_att_kill_pct,0.5107033639143731,0.8947368421052632
ATLAS,no_trade_att_kill_pct,0.4892966360856269,0.10526315789473684
ATLAS,traded_kill_pct,0.3180428134556575,0.7192982456140351
ATLAS,two_piece_pct,0.1926605504587156,0.9824561403508771
ATLAS,trade_att_death_pct,0.45614035087719296,0.6432748538011696
ATLAS,no_trade_att_death_pct,0.543859649122807,0.3567251461988304
ATLAS,traded_death_pct,0.2953216374269006,0.5672514619883041
ATLAS,failed_trade_death_pct,0.1608187134502924,0.7368421052631579
ATLAS,n,828,0.36627906976744184
ATTACH,kill_pct,0.5109710267911262,0.783625730994152
ATTACH,death_pct,0.48902897320887384,0.21637426900584794
ATTACH,trade_att_kill_pct,0.42823250296559906,0.4444444444444444
ATTACH,no_trade_att_kill_pct,0.5717674970344009,0.5555555555555556
ATTACH,traded_kill_pct,0.28873072360616847,0.4502923976608187
ATTACH,two_piece_pct,0.13950177935943062,0.4619883040935672
ATTACH,trade_att_death_pct,0.4561229548834903,0.6374269005847953
ATTACH,no_trade_att_death_pct,0.5438770451165097,0.36257309941520466
ATTACH,traded_death_pct,0.3143282102131879,0.8304093567251462
ATTACH,failed_trade_death_pct,0.14179474467030243,0.4152046783625731
ATTACH,n,10146,0.9593023255813954
ATURA,kill_pct,0.42346938775510207,0
ATURA,death_pct,0.5765306122448979,1
ATURA,trade_att_kill_pct,0.5662650602409639,0.9824561403508771
ATURA,no_trade_att_kill_pct,0.4337349397590361,0.017543859649122806
ATURA,traded_kill_pct,0.39759036144578314,0.9883040935672515
ATURA,two_piece_pct,0.1686746987951807,0.8830409356725146
ATURA,trade_att_death_pct,0.4247787610619469,0.3742690058479532
ATURA,no_trade_att_death_pct,0.5752212389380531,0.6257309941520468
ATURA,traded_death_pct,0.2920353982300885,0.543859649122807
ATURA,failed_trade_death_pct,0.13274336283185842,0.28654970760233917
ATURA,n,241,0.040697674418604654
BANCE,kill_pct,0.4918428145836289,0.52046783625731
BANCE,death_pct,0.5081571854163711,0.47953216374269003
BANCE,trade_att_kill_pct,0.47793481396019616,0.7543859649122807
BANCE,no_trade_att_kill_pct,0.5220651860398038,0.24561403508771928
BANCE,traded_kill_pct,0.32362272858379004,0.7660818713450293
BANCE,two_piece_pct,0.15431208537640612,0.6842105263157895
BANCE,trade_att_death_pct,0.44304857621440535,0.49122807017543857
BANCE,no_trade_att_death_pct,0.5569514237855946,0.5087719298245614
BANCE,traded_death_pct,0.2869905080960357,0.4853801169590643
BANCE,failed_trade_death_pct,0.15605806811836961,0.6608187134502924
BANCE,n,8572,0.8255813953488372
BEEHZY,kill_pct,0.48,0.32748538011695905
BEEHZY,death_pct,0.52,0.672514619883041
BEEHZY,trade_att_kill_pct,0.4166666666666667,0.3742690058479532
BEEHZY,no_trade_att_kill_pct,0.5833333333333333,0.6257309941520468
BEEHZY,traded_kill_pct,0.2916666666666667,0.52046783625731
BEEHZY,two_piece_pct,0.125,0.29239766081871343
BEEHZY,trade_att_death_pct,0.5769230769230769,1
BEEHZY,no_trade_att_death_pct,0.42307692307692313,0
BEEHZY,traded_death_pct,0.34615384615384615,0.9824561403508771
BEEHZY,failed_trade_death_pct,0.23076923076923078,1
BEEHZY,n,257,0.05813953488372093
BELIEVE,kill_pct,0.5165330661322646,0.8771929824561403
BELIEVE,death_pct,0.4834669338677354,0.12280701754385964
BELIEVE,trade_att_kill_pct,0.3588748787584869,0.24561403508771928
BELIEVE,no_trade_att_kill_pct,0.6411251212415131,0.7543859649122807
BELIEVE,traded_kill_pct,0.22987390882638215,0.21637426900584794
BELIEVE,two_piece_pct,0.12900096993210475,0.3508771929824561
BELIEVE,trade_att_death_pct,0.3533678756476684,0.23391812865497075
BELIEVE,no_trade_att_death_pct,0.6466321243523316,0.7660818713450293
BELIEVE,traded_death_pct,0.22487046632124352,0.23391812865497075
BELIEVE,failed_trade_death_pct,0.12849740932642487,0.25146198830409355
BELIEVE,n,2342,0.5058139534883721
BENJI,kill_pct,0.4720616570327553,0.23391812865497075
BENJI,death_pct,0.5279383429672446,0.7660818713450293
BENJI,trade_att_kill_pct,0.3346938775510204,0.2046783625730994
BENJI,no_trade_att_kill_pct,0.6653061224489796,0.7953216374269005
BENJI,traded_kill_pct,0.22448979591836735,0.21052631578947367
BENJI,two_piece_pct,0.11020408163265306,0.23976608187134502
BENJI,trade_att_death_pct,0.354014598540146,0.23976608187134502
BENJI,no_trade_att_death_pct,0.6459854014598541,0.7602339181286549
BENJI,traded_death_pct,0.2591240875912409,0.3157894736842105
BENJI,failed_trade_death_pct,0.0948905109489051,0.1695906432748538
BENJI,n,596,0.26744186046511625
BEVILS,kill_pct,0.46259220231822973,0.1695906432748538
BEVILS,death_pct,0.5374077976817703,0.8304093567251462
BEVILS,trade_att_kill_pct,0.4715261958997722,0.7368421052631579
BEVILS,no_trade_att_kill_pct,0.5284738041002278,0.2631578947368421
BEVILS,traded_kill_pct,0.3325740318906606,0.8128654970760234
BEVILS,two_piece_pct,0.13895216400911162,0.45614035087719296
BEVILS,trade_att_death_pct,0.48137254901960785,0.8771929824561403
BEVILS,no_trade_att_death_pct,0.5186274509803921,0.12280701754385964
BEVILS,traded_death_pct,0.29901960784313725,0.5906432748538012
BEVILS,failed_trade_death_pct,0.18235294117647058,0.9298245614035088
BEVILS,n,2316,0.5
BIDZ,kill_pct,0.4611764705882353,0.14619883040935672
BIDZ,death_pct,0.5388235294117647,0.8538011695906432
BIDZ,trade_att_kill_pct,0.49489795918367346,0.8362573099415205
BIDZ,no_trade_att_kill_pct,0.5051020408163265,0.16374269005847952
BIDZ,traded_kill_pct,0.3520408163265306,0.8947368421052632
BIDZ,two_piece_pct,0.14285714285714285,0.49707602339181284
BIDZ,trade_att_death_pct,0.4847161572052402,0.8888888888888888
BIDZ,no_trade_att_death_pct,0.5152838427947598,0.1111111111111111
BIDZ,traded_death_pct,0.28820960698689957,0.49707602339181284
BIDZ,failed_trade_death_pct,0.1965065502183406,0.9649122807017544
BIDZ,n,531,0.22093023255813954
BLAZT,kill_pct,0.47668393782383417,0.28654970760233917
BLAZT,death_pct,0.5233160621761659,0.7134502923976608
BLAZT,trade_att_kill_pct,0.507943143812709,0.8771929824561403
BLAZT,no_trade_att_kill_pct,0.492056856187291,0.12280701754385964
BLAZT,traded_kill_pct,0.338628762541806,0.847953216374269
BLAZT,two_piece_pct,0.169314381270903,0.8888888888888888
BLAZT,trade_att_death_pct,0.4954303122619954,0.9298245614035088
BLAZT,no_trade_att_death_pct,0.5045696877380046,0.07017543859649122
BLAZT,traded_death_pct,0.3335872048743336,0.9649122807017544
BLAZT,failed_trade_death_pct,0.16184310738766183,0.7543859649122807
BLAZT,n,6196,0.686046511627907
BLFIRE,kill_pct,0.5145038167938931,0.8304093567251462
BLFIRE,death_pct,0.4854961832061069,0.1695906432748538
BLFIRE,trade_att_kill_pct,0.49554896142433236,0.847953216374269
BLFIRE,no_trade_att_kill_pct,0.5044510385756676,0.15204678362573099
BLFIRE,traded_kill_pct,0.3086053412462908,0.6549707602339181
BLFIRE,two_piece_pct,0.18694362017804153,0.9532163742690059
BLFIRE,trade_att_death_pct,0.5031446540880503,0.9590643274853801
BLFIRE,no_trade_att_death_pct,0.4968553459119497,0.04093567251461988
BLFIRE,traded_death_pct,0.3050314465408805,0.6842105263157895
BLFIRE,failed_trade_death_pct,0.19811320754716982,0.9707602339181286
BLFIRE,n,825,0.36046511627906974
BRAAAIN,kill_pct,0.49550706033376124,0.5789473684210527
BRAAAIN,death_pct,0.5044929396662388,0.42105263157894735
BRAAAIN,trade_att_kill_pct,0.25129533678756477,0.13450292397660818
BRAAAIN,no_trade_att_kill_pct,0.7487046632124352,0.8654970760233918
BRAAAIN,traded_kill_pct,0.16580310880829016,0.13450292397660818
BRAAAIN,two_piece_pct,0.08549222797927461,0.15204678362573099
BRAAAIN,trade_att_death_pct,0.2926208651399491,0.1695906432748538
BRAAAIN,no_trade_att_death_pct,0.7073791348600509,0.8304093567251462
BRAAAIN,traded_death_pct,0.18829516539440203,0.1695906432748538
BRAAAIN,failed_trade_death_pct,0.10432569974554708,0.19298245614035087
BRAAAIN,n,899,0.38953488372093026
BRESZY,kill_pct,0.49426934097421205,0.5614035087719298
BRESZY,death_pct,0.505730659025788,0.43859649122807015
BRESZY,trade_att_kill_pct,0.5014492753623189,0.8596491228070176
BRESZY,no_trade_att_kill_pct,0.49855072463768113,0.14035087719298245
BRESZY,traded_kill_pct,0.30434782608695654,0.6257309941520468
BRESZY,two_piece_pct,0.19710144927536233,0.9883040935672515
BRESZY,trade_att_death_pct,0.5014164305949008,0.9473684210526315
BRESZY,no_trade_att_death_pct,0.4985835694050992,0.05263157894736842
BRESZY,traded_death_pct,0.32294617563739375,0.935672514619883
BRESZY,failed_trade_death_pct,0.17847025495750707,0.8947368421052632
BRESZY,n,879,0.37790697674418605
BUZZO,kill_pct,0.4881775190978538,0.4269005847953216
BUZZO,death_pct,0.5118224809021462,0.5730994152046783
BUZZO,trade_att_kill_pct,0.4083457526080477,0.3333333333333333
BUZZO,no_trade_att_kill_pct,0.5916542473919524,0.6666666666666666
BUZZO,traded_kill_pct,0.2827868852459016,0.4269005847953216
BUZZO,two_piece_pct,0.12555886736214605,0.2982456140350877
BUZZO,trade_att_death_pct,0.48471926083866385,0.8947368421052632
BUZZO,no_trade_att_death_pct,0.5152807391613361,0.10526315789473684
BUZZO,traded_death_pct,0.3049040511727079,0.6783625730994152
BUZZO,failed_trade_death_pct,0.17981520966595593,0.9064327485380117
BUZZO,n,6842,0.7034883720930233
CAMMY,kill_pct,0.4860215053763441,0.40350877192982454
CAMMY,death_pct,0.5139784946236559,0.5964912280701754
CAMMY,trade_att_kill_pct,0.6238938053097345,0.9941520467836257
CAMMY,no_trade_att_kill_pct,0.3761061946902655,0.005847953216374269
CAMMY,traded_kill_pct,0.4336283185840708,1
CAMMY,two_piece_pct,0.1902654867256637,0.9707602339181286
CAMMY,trade_att_death_pct,0.4476987447698745,0.543859649122807
CAMMY,no_trade_att_death_pct,0.5523012552301255,0.45614035087719296
CAMMY,traded_death_pct,0.25523012552301255,0.29239766081871343
CAMMY,failed_trade_death_pct,0.19246861924686193,0.9532163742690059
CAMMY,n,575,0.25
CENSOR,kill_pct,0.45677385345282023,0.09941520467836257
CENSOR,death_pct,0.5432261465471797,0.9005847953216374
CENSOR,trade_att_kill_pct,0.45181765724177725,0.6023391812865497
CENSOR,no_trade_att_kill_pct,0.5481823427582228,0.39766081871345027
CENSOR,traded_kill_pct,0.32602423542989034,0.783625730994152
CENSOR,two_piece_pct,0.1257934218118869,0.30409356725146197
CENSOR,trade_att_death_pct,0.4885977680737506,0.9064327485380117
CENSOR,no_trade_att_death_pct,0.5114022319262495,0.0935672514619883
CENSOR,traded_death_pct,0.3153808830664726,0.8421052631578947
CENSOR,failed_trade_death_pct,0.17321688500727803,0.847953216374269
CENSOR,n,4733,0.6511627906976745
CHAIN,kill_pct,0.4621026894865526,0.15789473684210525
CHAIN,death_pct,0.5378973105134475,0.8421052631578947
CHAIN,trade_att_kill_pct,0.5185185185185185,0.935672514619883
CHAIN,no_trade_att_kill_pct,0.4814814814814815,0.06432748538011696
CHAIN,traded_kill_pct,0.37566137566137564,0.9649122807017544
CHAIN,two_piece_pct,0.14285714285714285,0.49707602339181284
CHAIN,trade_att_death_pct,0.4863636363636364,0.9005847953216374
CHAIN,no_trade_att_death_pct,0.5136363636363637,0.09941520467836257
CHAIN,traded_death_pct,0.29545454545454547,0.5730994152046783
CHAIN,failed_trade_death_pct,0.19090909090909092,0.9415204678362573
CHAIN,n,513,0.20930232558139536
CHINO,kill_pct,0.5122263292578902,0.8070175438596491
CHINO,death_pct,0.48777367074210976,0.19298245614035087
CHINO,trade_att_kill_pct,0.4668331945600888,0.7076023391812866
CHINO,no_trade_att_kill_pct,0.5331668054399112,0.29239766081871343
CHINO,traded_kill_pct,0.2922564529558701,0.5263157894736842
CHINO,two_piece_pct,0.1745767416042187,0.9181286549707602
CHINO,trade_att_death_pct,0.47070824832410374,0.8128654970760234
CHINO,no_trade_att_death_pct,0.5292917516758963,0.1871345029239766
CHINO,traded_death_pct,0.3069076071116293,0.7426900584795322
CHINO,failed_trade_death_pct,0.1638006412124745,0.7719298245614035
CHINO,n,8770,0.8430232558139535
CLASSIC,kill_pct,0.4880335899230231,0.42105263157894735
CLASSIC,death_pct,0.511966410076977,0.5789473684210527
CLASSIC,trade_att_kill_pct,0.438772583882994,0.5146198830409356
CLASSIC,no_trade_att_kill_pct,0.561227416117006,0.4853801169590643
CLASSIC,traded_kill_pct,0.3105821623171781,0.672514619883041
CLASSIC,two_piece_pct,0.1281904215658159,0.3333333333333333
CLASSIC,trade_att_death_pct,0.4579004920721706,0.6783625730994152
CLASSIC,no_trade_att_death_pct,0.5420995079278295,0.3216374269005848
CLASSIC,traded_death_pct,0.3184800437397485,0.8888888888888888
CLASSIC,failed_trade_death_pct,0.1394204483324221,0.38011695906432746
CLASSIC,n,8646,0.8372093023255814
CLAYSTER,kill_pct,0.515171246256023,0.8538011695906432
CLAYSTER,death_pct,0.48482875374397705,0.14619883040935672
CLAYSTER,trade_att_kill_pct,0.4153185035389282,0.36257309941520466
CLAYSTER,no_trade_att_kill_pct,0.5846814964610718,0.6374269005847953
CLAYSTER,traded_kill_pct,0.2724974721941355,0.36257309941520466
CLAYSTER,two_piece_pct,0.1428210313447927,0.49122807017543857
CLAYSTER,trade_att_death_pct,0.4399677679290894,0.4678362573099415
CLAYSTER,no_trade_att_death_pct,0.5600322320709106,0.5321637426900585
CLAYSTER,traded_death_pct,0.30620467365028203,0.7192982456140351
CLAYSTER,failed_trade_death_pct,0.13376309427880742,0.30994152046783624
CLAYSTER,n,9400,0.9011627906976745
CRIMSIX,kill_pct,0.5226790450928382,0.9239766081871345
CRIMSIX,death_pct,0.47732095490716175,0.07602339181286549
CRIMSIX,trade_att_kill_pct,0.44582593250444047,0.5672514619883041
CRIMSIX,no_trade_att_kill_pct,0.5541740674955595,0.4327485380116959
CRIMSIX,traded_kill_pct,0.28165440243593,0.4152046783625731
CRIMSIX,two_piece_pct,0.16417153006851054,0.8128654970760234
CRIMSIX,trade_att_death_pct,0.4479021950541817,0.5497076023391813
CRIMSIX,no_trade_att_death_pct,0.5520978049458183,0.4502923976608187
CRIMSIX,traded_death_pct,0.31203111975548764,0.7953216374269005
CRIMSIX,failed_trade_death_pct,0.13587107529869408,0.3391812865497076
CRIMSIX,n,9165,0.872093023255814
DAMAGE,kill_pct,0.5172286031863653,0.8830409356725146
DAMAGE,death_pct,0.4827713968136347,0.11695906432748537
DAMAGE,trade_att_kill_pct,0.4068767908309456,0.3157894736842105
DAMAGE,no_trade_att_kill_pct,0.5931232091690544,0.6842105263157895
DAMAGE,traded_kill_pct,0.2693409742120344,0.3508771929824561
DAMAGE,two_piece_pct,0.13753581661891118,0.4444444444444444
DAMAGE,trade_att_death_pct,0.4259401381427475,0.391812865497076
DAMAGE,no_trade_att_death_pct,0.5740598618572526,0.6081871345029239
DAMAGE,traded_death_pct,0.24942440521872603,0.2807017543859649
DAMAGE,failed_trade_death_pct,0.17651573292402148,0.8654970760233918
DAMAGE,n,3343,0.563953488372093
DASHY,kill_pct,0.5371772039180766,0.9649122807017544
DASHY,death_pct,0.46282279608192345,0.03508771929824561
DASHY,trade_att_kill_pct,0.4637380853709076,0.6900584795321637
DASHY,no_trade_att_kill_pct,0.5362619146290923,0.30994152046783624
DASHY,traded_kill_pct,0.27766266058847905,0.40350877192982454
DASHY,two_piece_pct,0.1860754247824285,0.9473684210526315
DASHY,trade_att_death_pct,0.44684944684944683,0.5146198830409356
DASHY,no_trade_att_death_pct,0.5531505531505532,0.4853801169590643
DASHY,traded_death_pct,0.28234728234728235,0.4152046783625731
DASHY,failed_trade_death_pct,0.1645021645021645,0.783625730994152
DASHY,n,5571,0.6627906976744186
DECEMATE,kill_pct,0.5009861932938856,0.6549707602339181
DECEMATE,death_pct,0.4990138067061144,0.34502923976608185
DECEMATE,trade_att_kill_pct,0.44881889763779526,0.5847953216374269
DECEMATE,no_trade_att_kill_pct,0.5511811023622047,0.4152046783625731
DECEMATE,traded_kill_pct,0.29957050823192555,0.5906432748538012
DECEMATE,two_piece_pct,0.1492483894058697,0.6140350877192983
DECEMATE,trade_att_death_pct,0.4786201940352138,0.8654970760233918
DECEMATE,no_trade_att_death_pct,0.5213798059647863,0.13450292397660818
DECEMATE,traded_death_pct,0.3118936399568811,0.7894736842105263
DECEMATE,failed_trade_death_pct,0.16672655407833273,0.8070175438596491
DECEMATE,n,6916,0.7151162790697675
DEFRAG,kill_pct,0.4506024096385542,0.06432748538011696
DEFRAG,death_pct,0.5493975903614459,0.935672514619883
DEFRAG,trade_att_kill_pct,0.5080213903743316,0.8830409356725146
DEFRAG,no_trade_att_kill_pct,0.4919786096256684,0.11695906432748537
DEFRAG,traded_kill_pct,0.3315508021390374,0.8070175438596491
DEFRAG,two_piece_pct,0.17647058823529413,0.9239766081871345
DEFRAG,trade_att_death_pct,0.4605263157894737,0.7192982456140351
DEFRAG,no_trade_att_death_pct,0.5394736842105263,0.2807017543859649
DEFRAG,traded_death_pct,0.2807017543859649,0.40350877192982454
DEFRAG,failed_trade_death_pct,0.17982456140350878,0.9122807017543859
DEFRAG,n,516,0.21511627906976744
DEMISE,kill_pct,0.44390243902439025,0.04093567251461988
DEMISE,death_pct,0.5560975609756098,0.9590643274853801
DEMISE,trade_att_kill_pct,0.46153846153846156,0.6666666666666666
DEMISE,no_trade_att_kill_pct,0.5384615384615384,0.3333333333333333
DEMISE,traded_kill_pct,0.31868131868131866,0.7309941520467836
DEMISE,two_piece_pct,0.14285714285714285,0.49707602339181284
DEMISE,trade_att_death_pct,0.4473684210526316,0.5380116959064327
DEMISE,no_trade_att_death_pct,0.5526315789473684,0.4619883040935672
DEMISE,traded_death_pct,0.2719298245614035,0.3508771929824561
DEMISE,failed_trade_death_pct,0.17543859649122806,0.8596491228070176
DEMISE,n,249,0.046511627906976744
DENZ,kill_pct,0.5199177995573823,0.8947368421052632
DENZ,death_pct,0.48008220044261773,0.10526315789473684
DENZ,trade_att_kill_pct,0.4569778048038918,0.6432748538011696
DENZ,no_trade_att_kill_pct,0.5430221951961083,0.3567251461988304
DENZ,traded_kill_pct,0.30252356339312864,0.6023391812865497
DENZ,two_piece_pct,0.15445424141076314,0.6900584795321637
DENZ,trade_att_death_pct,0.4593348699374383,0.6900584795321637
DENZ,no_trade_att_death_pct,0.5406651300625618,0.30994152046783624
DENZ,traded_death_pct,0.31412578202173197,0.8070175438596491
DENZ,failed_trade_death_pct,0.14520908791570628,0.4853801169590643
DENZ,n,7842,0.7616279069767442
DENZA,kill_pct,0.4972875226039783,0.6140350877192983
DENZA,death_pct,0.5027124773960217,0.38596491228070173
DENZA,trade_att_kill_pct,0.5527272727272727,0.9707602339181286
DENZA,no_trade_att_kill_pct,0.44727272727272727,0.029239766081871343
DENZA,traded_kill_pct,0.3709090909090909,0.9590643274853801
DENZA,two_piece_pct,0.18181818181818182,0.935672514619883
DENZA,trade_att_death_pct,0.4748201438848921,0.8421052631578947
DENZA,no_trade_att_death_pct,0.525179856115108,0.15789473684210525
DENZA,traded_death_pct,0.32014388489208634,0.9064327485380117
DENZA,failed_trade_death_pct,0.15467625899280577,0.6432748538011696
DENZA,n,697,0.3081395348837209
DIABOLIC,kill_pct,0.4816723940435281,0.3567251461988304
DIABOLIC,death_pct,0.5183276059564719,0.6432748538011696
DIABOLIC,trade_att_kill_pct,0.47443519619500596,0.7485380116959064
DIABOLIC,no_trade_att_kill_pct,0.525564803804994,0.25146198830409355
DIABOLIC,traded_kill_pct,0.3388822829964328,0.8538011695906432
DIABOLIC,two_piece_pct,0.13555291319857313,0.4152046783625731
DIABOLIC,trade_att_death_pct,0.47845303867403316,0.8596491228070176
DIABOLIC,no_trade_att_death_pct,0.5215469613259669,0.14035087719298245
DIABOLIC,traded_death_pct,0.30165745856353593,0.631578947368421
DIABOLIC,failed_trade_death_pct,0.17679558011049723,0.8713450292397661
DIABOLIC,n,2158,0.47093023255813954
DQVEE,kill_pct,0.4842370744010088,0.391812865497076
DQVEE,death_pct,0.5157629255989912,0.6081871345029239
DQVEE,trade_att_kill_pct,0.4544270833333333,0.6374269005847953
DQVEE,no_trade_att_kill_pct,0.5455729166666667,0.36257309941520466
DQVEE,traded_kill_pct,0.3077256944444444,0.6491228070175439
DQVEE,two_piece_pct,0.1467013888888889,0.5555555555555556
DQVEE,trade_att_death_pct,0.4221678891605542,0.3508771929824561
DQVEE,no_trade_att_death_pct,0.5778321108394457,0.6491228070175439
DQVEE,traded_death_pct,0.2660961695191524,0.32748538011695905
DQVEE,failed_trade_death_pct,0.1560717196414018,0.6666666666666666
DQVEE,n,5772,0.6744186046511628
DREAL,kill_pct,0.5768194070080862,1
DREAL,death_pct,0.4231805929919138,0
DREAL,trade_att_kill_pct,0.4485981308411215,0.5789473684210527
DREAL,no_trade_att_kill_pct,0.5514018691588785,0.42105263157894735
DREAL,traded_kill_pct,0.2757009345794392,0.39766081871345027
DREAL,two_piece_pct,0.17289719626168223,0.9005847953216374
DREAL,trade_att_death_pct,0.5414012738853503,0.9883040935672515
DREAL,no_trade_att_death_pct,0.4585987261146497,0.011695906432748537
DREAL,traded_death_pct,0.3375796178343949,0.9766081871345029
DREAL,failed_trade_death_pct,0.20382165605095542,0.9883040935672515
DREAL,n,465,0.19186046511627908
EAZY,kill_pct,0.4258241758241758,0.005847953216374269
