term,estimate,std.error,statistic,p.value
AQUA_AGAINST,1.2561050857714473,0.048819374290846776,4.67059922159535,3.0032237615988883e-6
AQUA_DEAD,0.8485423276097072,0.06913941234469644,-2.375422422057185,0.017528876712636768
AQUA_KILLER,1.4205532729883783,0.047607166294334556,7.373814740878309,1.6581356801526482e-13
ARCITYS_KILLER,1.2245525897685454,0.04289748848869795,4.722317123397548,2.331727260312644e-6
ARCITYS_AGAINST,1.094710432195915,0.05327585869219523,1.6985157073904775,0.08941047065491332
ARCITYS_DEAD,0.8239448811055906,0.07433582466127134,-2.6050917448564306,0.00918496617534742
ASSAULT_AGAINST,1.1616520207005818,0.04244326518109848,3.5304340301635437,4.1487846286471664e-4
ASSAULT_DEAD,0.8790115000316109,0.06343230678796392,-2.0329908342877814,0.0420534490246121
ASSAULT_KILLER,1.1778644437728258,0.04546951780334323,3.60028021669474,3.178744229592983e-4
ATTACH_AGAINST,1.149139723700275,0.05563285250805124,2.4987680807164216,0.012462584115174112
ATTACH_KILLER,1.2420882529192014,0.041685759902097205,5.2006737695754515,1.9856736995174652e-7
ATTACH_DEAD,0.751244989982659,0.08549076709770995,-3.3456649387217032,8.208552201799657e-4
BANCE_AGAINST,1.1616459169280353,0.05513898881668801,2.7174581282425874,0.006578547869920028
BANCE_KILLER,1.6579662179910797,0.04512166811917073,11.205075131842326,3.850269512851641e-29
BANCE_DEAD,0.8036382522358916,0.07715942155691025,-2.833173728798075,0.004608833035970168
BELIEVE_AGAINST,1.016856372154378,0.09736581279933262,0.17168120539966275,0.8636881623338026
BELIEVE_KILLER,1.5710298514589771,0.08707208743038078,5.188015746370763,2.1254663519038953e-7
BELIEVE_DEAD,0.8460981572708339,0.1510184904699083,-1.1066188017339529,0.26845877483185354
BLAZT_AGAINST,1.0985317226060607,0.0470091493816469,1.999068091503874,0.04560098699815826
BLAZT_DEAD,0.9720124288902223,0.06490982592554892,-0.4373249700578804,0.6618756889611995
BLAZT_KILLER,1.5836078917241254,0.05220898541782272,8.805107319476766,1.3072743546931978e-18
BUZZO_DEAD,0.7727224943518503,0.09749021961585613,-2.6447298417947436,0.008175616183038217
BUZZO_AGAINST,1.116070324395731,0.06267753391968402,1.752045267224608,0.07976602446468414
BUZZO_KILLER,1.0921497987381854,0.049969008929358474,1.764054323569102,0.07772283361152438
CENSOR_AGAINST,0.9639808448442944,0.053707975737324797,-0.6830243471080798,0.49459145790833325
CENSOR_DEAD,0.8569364223269612,0.0736704221584493,-2.0957060503942766,0.03610827481306424
CENSOR_KILLER,1.2217643904094233,0.059605879257210365,3.360340256983469,7.784653391649157e-4
CHINO_AGAINST,1.12463403777191,0.04487874447915024,2.617223015924746,0.008864840173318133
CHINO_KILLER,1.337733719868852,0.043482328055512394,6.691843361693953,2.2037669213346357e-11
CHINO_DEAD,0.8705928131654502,0.06340795626536022,-2.185544418973156,0.02884895280755726
CLASSIC_AGAINST,1.088409735954973,0.05107909403333091,1.6585586469293145,0.09720476053865407
CLASSIC_KILLER,1.457231469105581,0.04593399967768131,8.197378503056099,2.456859178049795e-16
CLASSIC_DEAD,0.8554258426992606,0.06762849172478998,-2.3090249156496028,0.020942198684530948
CLAYSTER_KILLER,1.186265060473594,0.04293319429885876,3.9785012394034736,6.935104989273334e-5
CLAYSTER_DEAD,0.7958774281283602,0.07338686215802585,-3.1110485316345233,0.0018642429771825242
CLAYSTER_AGAINST,1.164030098539376,0.05277379380262908,2.8780990692973147,0.004000794748934757
CRIMSIX_AGAINST,1.1751048483965776,0.054546053593527793,2.958186076952193,0.0030945525981002464
CRIMSIX_KILLER,1.4576914704930837,0.04304557499594913,8.754767470762713,2.0452471450539135e-18
CRIMSIX_DEAD,0.8010659114189669,0.07443391573035162,-2.9799862966631876,0.0028826127845482624
DAMAGE_AGAINST,1.1335799184751485,0.09607637411681835,1.3050106809885755,0.19188921080468913
DAMAGE_DEAD,0.7767253397726217,0.13983022901457196,-1.8069660684451574,0.07076756995192354
DAMAGE_KILLER,1.1128532070952732,0.06771046159082127,1.5791824731477013,0.11429420892086593
DASHY_AGAINST,1.1758605334483667,0.052962258489944694,3.0587866351635298,0.0022223536708403076
DASHY_KILLER,1.5151374936920516,0.05310236980294586,7.824626119276312,5.09167855239128e-15
DASHY_DEAD,1.0043959893708265,0.07415456799077655,0.05915151759977108,0.9528314253319594
DECEMATE_AGAINST,1.062740112266769,0.04425214856924331,1.3750876797667049,0.1691042634626764
DECEMATE_KILLER,1.2322011374044974,0.04851049901651771,4.3042664350844575,1.6753993908377408e-5
DECEMATE_DEAD,0.8917800049838228,0.061464981004440526,-1.8634319271388073,0.06240152159737405
DENZ_AGAINST,1.230400514818102,0.06293860490259708,3.2943173510957804,9.86610405731423e-4
DENZ_KILLER,1.3416085487521672,0.045394456951749804,6.473682544022647,9.56427402120645e-11
DENZ_DEAD,0.7739692201400745,0.09566597184657546,-2.678310463985592,0.007399459696864682
DENZA_AGAINST,1.3304200692953128,0.09955859247535177,2.8676051643891642,0.004135913248510298
DENZA_DEAD,1.1396654344145247,0.1427484254942072,0.9158401593346607,0.35975073667556345
DENZA_KILLER,1.7972286545539073,0.14757913853378274,3.9724167515109525,7.11471042120264e-5
DIABOLIC_AGAINST,1.1735168645567182,0.0916560283930893,1.745712858949621,0.08086085951853271
DIABOLIC_DEAD,0.9149007264236424,0.11314339046529641,-0.786079636988139,0.4318208331687119
DIABOLIC_KILLER,1.3192179574905123,0.08490953057333855,3.26275628553549,0.0011033435968182588
DQVEE_KILLER,1.5031501445047408,0.0544104835031742,7.490523444827333,6.859947045037691e-14
DQVEE_AGAINST,1.0625657222989786,0.06703634351991924,0.9052772421391563,0.36531852980506774
DQVEE_DEAD,0.8293916187691056,0.089893527906638307,-2.080937757706937,0.03743960355838556
ENABLE_AGAINST,1.0839905168987816,0.043182149587245644,1.8676503023057576,0.061810830051410186
ENABLE_KILLER,1.390571562499606,0.04550634550916497,7.245469944431228,4.3094233830422036e-13
ENABLE_DEAD,0.8250000213161269,0.06261872965375712,-3.0721138527310328,0.0021254863857672044
FACCENTO_DEAD,0.7916243140699839,0.07320332391548198,-3.192045635785923,0.0014126901083070565
FACCENTO_AGAINST,1.0110108273318765,0.05320707185655706,0.2058119179643756,0.8369378313082084
FACCENTO_KILLER,1.3239142325488684,0.04843798315267324,5.792823278593465,6.92129256965834e-9
FELONY_AGAINST,1.0303622664681873,0.043201928864266353,0.6923407405245253,0.4887233709342676
FELONY_DEAD,0.7394037018639695,0.0670315254139198,-4.504018430873689,6.668041962902009e-6
FELONY_KILLER,1.384688943310512,0.05172670593953175,6.29221441489517,3.129687682276234e-10
FERO_AGAINST,1.1304778101637036,0.04287700147543578,2.860283601579369,0.004232623083362317
FERO_KILLER,1.4583837483668456,0.04414634352201928,8.547226582070586,1.2608152042587028e-17
FERO_DEAD,0.8431346623708789,0.059023848710232765,-2.8908415094313464,0.003842118304331171
FIGHTA_KILLER,1.659398019096172,0.04740425399250924,10.683743648414566,1.212799930992445e-26
FIGHTA_DEAD,0.8018557866366597,0.09446386632525954,-2.3376822592205295,0.019403737152181067
FIGHTA_AGAINST,1.2055307353503275,0.06122621876392146,3.0529390516565202,0.00226611959151182
FORMAL_AGAINST,1.051437161411576,0.04642008606451231,1.0805226298629491,0.2799095151219942
FORMAL_DEAD,0.8757671530081265,0.07177783037927978,-1.8481337447244464,0.06458299721481472
FORMAL_KILLER,1.2247778039580526,0.04321405285024241,4.691979336516965,2.7057446142587364e-6
GENERAL_AGAINST,1.1756961313050813,0.06061008799476717,2.6705195404786495,0.0075733963355872486
GENERAL_KILLER,1.2984389177813578,0.06419004310530924,4.068585995278352,4.7299304193876565e-5
GENERAL_DEAD,0.932595690672586,0.07973166971540438,-0.8752295748326435,0.3814490042900651
GODRX_DEAD,0.9274762901338152,0.1149096529485028,-0.6551934158140268,0.5123432329633555
GODRX_AGAINST,1.111370806246073,0.08962086720450779,1.1782324503595392,0.23870394905155462
GODRX_KILLER,1.6681757551600824,0.07133385442417148,7.173741995543445,7.297508062789129e-13
GOONJAR_AGAINST,1.166637479731995,0.08590211769461405,1.7942009612576337,0.07278109878395121
GOONJAR_DEAD,0.8197843023122469,0.11191271231391368,-1.7756161492161813,0.07579620638991043
GOONJAR_KILLER,1.352655796070296,0.0701326122576893,4.307124839070897,1.6539027636889602e-005
GUNLESS_AGAINST,1.177441430817817,0.04671651827207771,3.4964892811129755,4.714234330722401e-4
GUNLESS_KILLER,1.4533528577111336,0.04149242231922563,9.010638133659127,2.0486093846718706e-19
GUNLESS_DEAD,0.8396756710634602,0.0658232816660453,-2.65467723815745,0.007938432429999266
HAWQEH_DEAD,0.8602058706850614,0.09115005103659639,-1.6520400389519645,0.09852638895288963
HAWQEH_KILLER,1.3164295345487012,0.055597507318836045,4.9448830881129435,7.618957509790838e-7
HAWQEH_AGAINST,1.156478824605615,0.06858484247971154,2.119708777767149,0.03403061229350157
HUKE_KILLER,1.4635579209584562,0.043729150916384456,8.709759860370443,3.0451922988931584e-18
HUKE_DEAD,0.8162237126236257,0.06790039367710793,-2.990657240236812,0.002783777672319235
HUKE_AGAINST,1.1730323857230895,0.05143918398314833,3.102541025040137,0.0019186695237899893
JKAP_DEAD,0.7717633173885645,0.07403451355912723,-3.4994132763553303,4.662832573324402e-4
JKAP_AGAINST,1.0788784885905645,0.05142965897111216,1.476231159530459,0.13988184734317108
JKAP_KILLER,1.371047516268387,0.04251717541791292,7.422295930701349,1.1510726321778442e-13
JOEE_DEAD,0.7852162385235117,0.07072078300431632,-3.419025154609575,6.284591635955957e-4
JOEE_AGAINST,1.0145770336621391,0.04993737311326343,0.28979918521238945,0.771969871239227
JOEE_KILLER,1.780202184866026,0.044057638954198335,13.090282605847781,3.7421290776584453e-39
JOHN_DEAD,0.810241632072631,0.07288628030048883,-2.8870010066819356,0.003889329860916953
JOHN_AGAINST,1.1601951351066584,0.05053931994611643,2.9400516478821386,0.003281575419961064
JOHN_KILLER,1.642640953893435,0.040345365518372686,12.301419952347894,8.899572646097932e-35
JOHNNY_AGAINST,1.083598231819319,0.10637893965259847,0.7547283299170694,0.4504120045346394
JOHNNY_DEAD,0.7528314431835692,0.17723117214099376,-1.6019412377842828,0.1091686043376454
JOHNNY_KILLER,1.0816503310780698,0.18057001265232048,0.4346677390224044,0.6638036184339569
JOSHH_DEAD,0.8165274993332592,0.06443546250436695,-3.1457008258252115,0.0016568939798778826
JOSHH_AGAINST,1.1780600102841539,0.04227046799586373,3.876678783498771,1.0589200797310968e-4
JOSHH_KILLER,1.7218161136657617,0.04598328999976627,11.81689291516795,3.1927576250930105e-32
JURD_AGAINST,1.0746605862750953,0.053562135083968725,1.3443242677832228,0.1788435514091055
JURD_KILLER,1.5245161297787007,0.04752497730091462,8.872746326490645,7.136376626526657e-19
JURD_DEAD,0.8118735718815285,0.07715498363693515,-2.701194929635489,0.006909083176072504
JURNII_DEAD,0.5408960136977247,0.2137745049986075,-2.874656310836672,0.0040446750825650106
JURNII_AGAINST,1.2718388985263527,0.14091863339912966,1.7064017652929984,0.0879333021693567
JURNII_KILLER,1.8700490643038978,0.09623930335084421,6.504251863045846,7.80809832968924e-11
KARMA_DEAD,0.8167481475205782,0.08111547688813124,-2.4955101588493216,0.012577615370639821
KARMA_AGAINST,1.085108436594112,0.05540296903068541,1.474287840327692,0.14040410771270917
KARMA_KILLER,1.314578920863296,0.054393355993938713,5.02848918000303,4.943594029021327e-7
KENNY_DEAD,0.8016897872550071,0.06389961839393335,-3.4590745677523067,5.42034819532591e-4
KENNY_AGAINST,1.0539024326366926,0.047853499014810515,1.0970958918237155,0.27259947590528605
KENNY_KILLER,1.584120766351594,0.040063674341592234,11.482459844977532,1.616159897359775e-30
LACEFIELD_AGAINST,1.0648907323752936,0.0803195500960027,0.7827757390820514,0.43375881672511785
LACEFIELD_DEAD,0.772161324587986,0.10617464679604188,-2.4352497410385907,0.01488151467171975
LACEFIELD_KILLER,1.1244307652273087,0.0722597787888746,1.6229903149866338,0.1045914752467288
LLAMAGOD_KILLER,1.4794181350548958,0.12014314431340618,3.259851910150818,0.001114703994923795
LLAMAGOD_AGAINST,1.203704713762039,0.07856876037780802,2.35976820258914,0.018286357113831697
LLAMAGOD_DEAD,1.0300723863352768,0.11810286553890277,0.2508751809905602,0.8019106135854901
LOONY_AGAINST,1.073710584148604,0.05128306178787748,1.386822131331432,0.16549600686434618
LOONY_DEAD,0.8153524229014522,0.06921798554199599,-2.9491589053302776,0.003186400930755122
LOONY_KILLER,1.4460852945219853,0.045142009634665616,8.171105174799456,3.055770874359407e-16
LUCKY_AGAINST,1.1782386056296816,0.13712039762767184,1.1961795547902927,0.23162649755356673
LUCKY_KILLER,1.3485240566173868,0.0982396481191503,3.0436866245099012,0.002336984391491717
LUCKY_DEAD,0.6104516639828189,0.21197289853133097,-2.328392763701385,0.01989125755159605
MADCAT_AGAINST,1.1815600932538375,0.05691933776241559,2.9310895864463506,0.00337775357626343
MADCAT_DEAD,0.8130017528593289,0.07948848797660649,-2.604427617984664,0.00920278571267153
MADCAT_KILLER,1.2198443361281661,0.04748478734579723,4.18498783241287,2.8518137655040375e-5
MALLS_AGAINST,1.1698482379562005,0.0821638102646512,1.9092837679095636,0.0562254951163681
MALLS_KILLER,1.3995352676845865,0.06948158167871943,4.8378321526055865,1.3126291354010517e-6
MALLS_DEAD,0.8582409746771325,0.11703874700279025,-1.3061517367083093,0.19150096186853488
MAUX_AGAINST,1.0612147295217929,0.07554156327572367,0.7865103748284817,0.43156854338247386
MAUX_KILLER,1.1893396526707702,0.09088612157517602,1.9078626788620245,0.056408967064895364
MAUX_DEAD,0.7216098246965437,0.11283600180009949,-2.891547821310316,0.0038334924639070217
MAYHEM_AGAINST,1.1424015613279261,0.11010263840960537,1.209168837676584,0.2265979871458242
MAYHEM_DEAD,0.9258441440034478,0.158742438899499,-0.48537347698192695,0.6274114429878133
MAYHEM_KILLER,1.35776573739837,0.08496979118682611,3.599402851132991,3.1894875942939794e-4
METHODZSICK_AGAINST,1.132080422020788,0.14233896599938423,0.8715605075140447,0.3834481832145115
METHODZSICK_DEAD,0.616164672790675,0.21021258120502176,-2.3035777518124054,0.021246357937106653
METHODZSICK_KILLER,1.400574155733687,0.09674733456381249,3.4820831530478165,4.975291696498622e-4
METHODZ_AGAINST,1.1335431158717555,0.03752751144258695,3.3401689386266327,8.372744052961347e-4
METHODZ_KILLER,1.13178524219362,0.045086147273399914,2.745771237790589,0.006036884195551993
METHODZ_DEAD,0.8235361560323765,0.06171490743385155,-3.145882139006696,0.0016558671949875442
MOOSE_AGAINST,1.0533483315093772,0.05177750738540896,1.0037945090170997,0.3154776716291996
MOOSE_KILLER,1.2527820250249104,0.060263981607355244,3.739658288410474,1.8427058244591699e-4
MOOSE_DEAD,0.9128325133606774,0.07744134245153504,-1.1777024882540803,0.23891523458914626
NAGAFEN_DEAD,0.9765276445022867,0.08486605567337399,-0.2798789114857162,0.7795704070950579
NAGAFEN_AGAINST,1.1649092569901358,0.06122034648367991,2.4933408867442903,0.012654728787292742
